Order_ID,Order_Date,Customer_ID,Customer_Name,Segment,Product_ID,Category,Sub_Category,Product_Name,Ship_Date,Country,City,State,Postal_Code,Region
CA-2017-150910,2017-12-22,JL-15130,Jack Lebron,Consumer,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,2017-12-28,United States,Jackson,Tennessee,38301,South
CA-2017-150910,2017-12-22,JL-15130,Jack Lebron,Consumer,OFF-AR-10001419,Office Supplies,Art,Newell 325,2017-12-28,United States,Jackson,Tennessee,38301,South
CA-2017-150910,2017-12-22,JL-15130,Jack Lebron,Consumer,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",2017-12-28,United States,Jackson,Tennessee,38301,South
CA-2014-140886,2014-09-30,KW-16570,Kelly Williams,Consumer,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,2014-10-04,United States,Clarksville,Tennessee,37042,South
CA-2015-155600,2015-12-04,RO-19780,Rose O'Brian,Consumer,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,2015-12-07,United States,Clarksville,Tennessee,37042,South
CA-2015-155600,2015-12-04,RO-19780,Rose O'Brian,Consumer,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,2015-12-07,United States,Clarksville,Tennessee,37042,South
US-2017-132031,2017-04-23,PN-18775,Parhena Norris,Home Office,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,2017-04-27,United States,Clarksville,Tennessee,37042,South
US-2017-132031,2017-04-23,PN-18775,Parhena Norris,Home Office,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,2017-04-27,United States,Clarksville,Tennessee,37042,South
US-2017-132031,2017-04-23,PN-18775,Parhena Norris,Home Office,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,2017-04-27,United States,Clarksville,Tennessee,37042,South
US-2017-132031,2017-04-23,PN-18775,Parhena Norris,Home Office,OFF-LA-10000081,Office Supplies,Labels,Avery 496,2017-04-27,United States,Clarksville,Tennessee,37042,South
CA-2017-126382,2017-06-03,HK-14890,Heather Kirkland,Corporate,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",2017-06-07,United States,Franklin,Tennessee,37064,South
US-2016-161844,2016-12-09,DK-12835,Damala Kotsonis,Corporate,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,2016-12-14,United States,Franklin,Tennessee,37064,South
US-2016-161844,2016-12-09,DK-12835,Damala Kotsonis,Corporate,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2016-12-14,United States,Franklin,Tennessee,37064,South
CA-2017-133501,2017-08-27,DK-12895,Dana Kaydos,Consumer,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,2017-09-01,United States,Franklin,Tennessee,37064,South
CA-2016-159989,2016-12-09,EB-13870,Emily Burns,Consumer,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,2016-12-13,United States,Franklin,Tennessee,37064,South
CA-2015-102260,2015-09-22,SJ-20125,Sanjit Jacobs,Home Office,OFF-LA-10003714,Office Supplies,Labels,Avery 510,2015-09-26,United States,Franklin,Tennessee,37064,South
CA-2015-102260,2015-09-22,SJ-20125,Sanjit Jacobs,Home Office,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,2015-09-26,United States,Franklin,Tennessee,37064,South
CA-2015-102260,2015-09-22,SJ-20125,Sanjit Jacobs,Home Office,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",2015-09-26,United States,Franklin,Tennessee,37064,South
CA-2015-102260,2015-09-22,SJ-20125,Sanjit Jacobs,Home Office,OFF-AR-10001315,Office Supplies,Art,Newell 310,2015-09-26,United States,Franklin,Tennessee,37064,South
CA-2015-102260,2015-09-22,SJ-20125,Sanjit Jacobs,Home Office,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",2015-09-26,United States,Franklin,Tennessee,37064,South
CA-2017-104318,2017-05-13,FH-14275,Frank Hawley,Corporate,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,2017-05-18,United States,Franklin,Tennessee,37064,South
CA-2017-140627,2017-12-23,DK-12985,Darren Koutras,Consumer,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",2017-12-27,United States,Hendersonville,Tennessee,37075,South
CA-2017-140627,2017-12-23,DK-12985,Darren Koutras,Consumer,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,2017-12-27,United States,Hendersonville,Tennessee,37075,South
CA-2017-140627,2017-12-23,DK-12985,Darren Koutras,Consumer,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,2017-12-27,United States,Hendersonville,Tennessee,37075,South
CA-2016-118934,2016-08-09,GH-14410,Gary Hansen,Home Office,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,2016-08-14,United States,Hendersonville,Tennessee,37075,South
CA-2016-118934,2016-08-09,GH-14410,Gary Hansen,Home Office,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,2016-08-14,United States,Hendersonville,Tennessee,37075,South
US-2015-134026,2015-04-26,JE-15745,Joel Eaton,Consumer,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,2015-05-02,United States,Memphis,Tennessee,38109,South
US-2015-134026,2015-04-26,JE-15745,Joel Eaton,Consumer,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",2015-05-02,United States,Memphis,Tennessee,38109,South
US-2015-134026,2015-04-26,JE-15745,Joel Eaton,Consumer,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,2015-05-02,United States,Memphis,Tennessee,38109,South
US-2016-120929,2016-03-18,RO-19780,Rose O'Brian,Consumer,FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table,2016-03-21,United States,Memphis,Tennessee,38109,South
CA-2016-164784,2016-05-01,HF-14995,Herbert Flentye,Consumer,OFF-LA-10001569,Office Supplies,Labels,Avery 499,2016-05-04,United States,Memphis,Tennessee,38109,South
CA-2016-164784,2016-05-01,HF-14995,Herbert Flentye,Consumer,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,2016-05-04,United States,Memphis,Tennessee,38109,South
CA-2016-164784,2016-05-01,HF-14995,Herbert Flentye,Consumer,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,2016-05-04,United States,Memphis,Tennessee,38109,South
CA-2015-168459,2015-11-22,MC-17275,Marc Crier,Consumer,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2015-11-27,United States,Memphis,Tennessee,38109,South
CA-2015-168459,2015-11-22,MC-17275,Marc Crier,Consumer,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",2015-11-27,United States,Memphis,Tennessee,38109,South
CA-2017-165204,2017-11-13,MN-17935,Michael Nguyen,Consumer,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",2017-11-16,United States,Memphis,Tennessee,38109,South
CA-2017-165204,2017-11-13,MN-17935,Michael Nguyen,Consumer,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,2017-11-16,United States,Memphis,Tennessee,38109,South
CA-2017-160458,2017-05-27,EH-13945,Eric Hoffmann,Consumer,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,2017-05-29,United States,Memphis,Tennessee,38109,South
CA-2017-118402,2017-09-29,JO-15280,Jas O'Carroll,Consumer,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,2017-10-04,United States,Memphis,Tennessee,38109,South
CA-2015-153038,2015-12-18,RB-19645,Robert Barroso,Corporate,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",2015-12-25,United States,Memphis,Tennessee,38109,South
CA-2015-153038,2015-12-18,RB-19645,Robert Barroso,Corporate,OFF-LA-10004008,Office Supplies,Labels,Avery 507,2015-12-25,United States,Memphis,Tennessee,38109,South
CA-2015-153038,2015-12-18,RB-19645,Robert Barroso,Corporate,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",2015-12-25,United States,Memphis,Tennessee,38109,South
CA-2017-125745,2017-06-30,DV-13045,Darrin Van Huff,Corporate,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,2017-07-04,United States,Memphis,Tennessee,38109,South
CA-2014-107811,2014-04-29,LA-16780,Laura Armstrong,Corporate,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,2014-05-03,United States,Memphis,Tennessee,38109,South
CA-2014-107811,2014-04-29,LA-16780,Laura Armstrong,Corporate,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,2014-05-03,United States,Memphis,Tennessee,38109,South
CA-2014-155390,2014-12-06,BG-11035,Barry Gonzalez,Consumer,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,2014-12-11,United States,Memphis,Tennessee,38109,South
CA-2017-128363,2017-08-13,DC-12850,Dan Campbell,Consumer,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,2017-08-18,United States,Memphis,Tennessee,38109,South
CA-2017-128363,2017-08-13,DC-12850,Dan Campbell,Consumer,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,2017-08-18,United States,Memphis,Tennessee,38109,South
CA-2017-128363,2017-08-13,DC-12850,Dan Campbell,Consumer,OFF-FA-10003495,Office Supplies,Fasteners,Staples,2017-08-18,United States,Memphis,Tennessee,38109,South
CA-2017-128363,2017-08-13,DC-12850,Dan Campbell,Consumer,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,2017-08-18,United States,Memphis,Tennessee,38109,South
CA-2017-128363,2017-08-13,DC-12850,Dan Campbell,Consumer,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,2017-08-18,United States,Memphis,Tennessee,38109,South
CA-2017-128363,2017-08-13,DC-12850,Dan Campbell,Consumer,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,2017-08-18,United States,Memphis,Tennessee,38109,South
CA-2017-128363,2017-08-13,DC-12850,Dan Campbell,Consumer,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,2017-08-18,United States,Memphis,Tennessee,38109,South
CA-2014-166730,2014-12-30,DD-13570,Dorothy Dickinson,Consumer,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,2015-01-01,United States,Memphis,Tennessee,38109,South
US-2017-128118,2017-11-24,MY-17380,Maribeth Yedwab,Corporate,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",2017-12-01,United States,Memphis,Tennessee,38109,South
US-2017-128118,2017-11-24,MY-17380,Maribeth Yedwab,Corporate,OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",2017-12-01,United States,Memphis,Tennessee,38109,South
CA-2017-145737,2017-09-15,AB-10165,Alan Barnes,Consumer,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,2017-09-20,United States,Lebanon,Tennessee,37087,South
CA-2016-121020,2016-10-24,CG-12040,Catherine Glotzbach,Home Office,TEC-PH-10001061,Technology,Phones,Apple iPhone 5C,2016-10-31,United States,Lebanon,Tennessee,37087,South
CA-2015-114503,2015-11-13,AA-10375,Allen Armold,Consumer,OFF-ST-10003572,Office Supplies,Storage,Portfile Personal File Boxes,2015-11-17,United States,Lebanon,Tennessee,37087,South
CA-2014-116407,2014-11-15,JF-15190,Jamie Frazer,Consumer,OFF-AR-10001315,Office Supplies,Art,Newell 310,2014-11-21,United States,Johnson City,Tennessee,37604,South
CA-2014-116407,2014-11-15,JF-15190,Jamie Frazer,Consumer,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",2014-11-21,United States,Johnson City,Tennessee,37604,South
CA-2014-116407,2014-11-15,JF-15190,Jamie Frazer,Consumer,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",2014-11-21,United States,Johnson City,Tennessee,37604,South
CA-2016-136231,2016-09-05,DM-13015,Darrin Martin,Consumer,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,2016-09-07,United States,Johnson City,Tennessee,37604,South
CA-2016-136231,2016-09-05,DM-13015,Darrin Martin,Consumer,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",2016-09-07,United States,Johnson City,Tennessee,37604,South
CA-2016-136231,2016-09-05,DM-13015,Darrin Martin,Consumer,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,2016-09-07,United States,Johnson City,Tennessee,37604,South
CA-2016-136231,2016-09-05,DM-13015,Darrin Martin,Consumer,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,2016-09-07,United States,Johnson City,Tennessee,37604,South
CA-2017-127306,2017-01-14,BH-11710,Brosina Hoffman,Consumer,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",2017-01-18,United States,Johnson City,Tennessee,37604,South
CA-2017-127306,2017-01-14,BH-11710,Brosina Hoffman,Consumer,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,2017-01-18,United States,Johnson City,Tennessee,37604,South
CA-2017-127306,2017-01-14,BH-11710,Brosina Hoffman,Consumer,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,2017-01-18,United States,Johnson City,Tennessee,37604,South
CA-2017-127306,2017-01-14,BH-11710,Brosina Hoffman,Consumer,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,2017-01-18,United States,Johnson City,Tennessee,37604,South
CA-2017-127306,2017-01-14,BH-11710,Brosina Hoffman,Consumer,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,2017-01-18,United States,Johnson City,Tennessee,37604,South
US-2015-136476,2015-04-05,GG-14650,Greg Guthrie,Corporate,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,2015-04-10,United States,Bristol,Tennessee,37620,South
CA-2016-164350,2016-09-10,CG-12040,Catherine Glotzbach,Home Office,OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",2016-09-12,United States,Bristol,Tennessee,37620,South
US-2014-109162,2014-06-08,KE-16420,Katrina Edelman,Corporate,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",2014-06-12,United States,Bristol,Tennessee,37620,South
CA-2016-139689,2016-12-29,MP-17965,Michael Paige,Corporate,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,2017-01-03,United States,Bristol,Tennessee,37620,South
CA-2016-139689,2016-12-29,MP-17965,Michael Paige,Corporate,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,2017-01-03,United States,Bristol,Tennessee,37620,South
CA-2015-151547,2015-01-17,AH-10465,Amy Hunt,Consumer,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",2015-01-23,United States,Bartlett,Tennessee,38134,South
CA-2014-140795,2014-02-01,BD-11500,Bradley Drucker,Consumer,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,2014-02-03,United States,Green Bay,Wisconsin,54302,Central
CA-2017-133333,2017-09-18,BF-11020,Barry Französisch,Corporate,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",2017-09-22,United States,Green Bay,Wisconsin,54302,Central
CA-2016-102134,2016-03-14,SP-20545,Sibella Parks,Corporate,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,2016-03-19,United States,Green Bay,Wisconsin,54302,Central
CA-2016-119641,2016-09-22,CS-12250,Chris Selesnick,Corporate,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",2016-09-26,United States,Green Bay,Wisconsin,54302,Central
CA-2016-101448,2016-02-27,EB-13930,Eric Barreto,Consumer,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,2016-03-01,United States,La Crosse,Wisconsin,54601,Central
US-2016-124163,2016-09-25,SC-20695,Steve Chapman,Corporate,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,2016-09-30,United States,La Crosse,Wisconsin,54601,Central
US-2016-124163,2016-09-25,SC-20695,Steve Chapman,Corporate,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,2016-09-30,United States,La Crosse,Wisconsin,54601,Central
US-2016-124163,2016-09-25,SC-20695,Steve Chapman,Corporate,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",2016-09-30,United States,La Crosse,Wisconsin,54601,Central
US-2016-124163,2016-09-25,SC-20695,Steve Chapman,Corporate,FUR-FU-10000755,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,2016-09-30,United States,La Crosse,Wisconsin,54601,Central
US-2016-117793,2016-08-23,MA-17560,Matt Abelman,Home Office,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",2016-08-29,United States,Sheboygan,Wisconsin,53081,Central
US-2016-117793,2016-08-23,MA-17560,Matt Abelman,Home Office,OFF-LA-10003537,Office Supplies,Labels,Avery 515,2016-08-29,United States,Sheboygan,Wisconsin,53081,Central
US-2016-117793,2016-08-23,MA-17560,Matt Abelman,Home Office,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,2016-08-29,United States,Sheboygan,Wisconsin,53081,Central
US-2016-117793,2016-08-23,MA-17560,Matt Abelman,Home Office,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2016-08-29,United States,Sheboygan,Wisconsin,53081,Central
CA-2015-153612,2015-12-22,BT-11305,Beth Thompson,Home Office,OFF-AR-10000203,Office Supplies,Art,Newell 336,2015-12-27,United States,Superior,Wisconsin,54880,Central
CA-2016-152730,2016-05-30,EM-14140,Eugene Moren,Home Office,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",2016-06-04,United States,Superior,Wisconsin,54880,Central
CA-2016-152730,2016-05-30,EM-14140,Eugene Moren,Home Office,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",2016-06-04,United States,Superior,Wisconsin,54880,Central
CA-2016-152730,2016-05-30,EM-14140,Eugene Moren,Home Office,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,2016-06-04,United States,Superior,Wisconsin,54880,Central
CA-2016-152730,2016-05-30,EM-14140,Eugene Moren,Home Office,OFF-AR-10003732,Office Supplies,Art,Newell 333,2016-06-04,United States,Superior,Wisconsin,54880,Central
CA-2016-152730,2016-05-30,EM-14140,Eugene Moren,Home Office,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,2016-06-04,United States,Superior,Wisconsin,54880,Central
CA-2016-152730,2016-05-30,EM-14140,Eugene Moren,Home Office,OFF-AR-10000940,Office Supplies,Art,Newell 343,2016-06-04,United States,Superior,Wisconsin,54880,Central
CA-2016-152730,2016-05-30,EM-14140,Eugene Moren,Home Office,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,2016-06-04,United States,Superior,Wisconsin,54880,Central
CA-2016-152730,2016-05-30,EM-14140,Eugene Moren,Home Office,TEC-PH-10000441,Technology,Phones,VTech DS6151,2016-06-04,United States,Superior,Wisconsin,54880,Central
CA-2014-120278,2014-11-07,MS-17365,Maribeth Schnelling,Consumer,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,2014-11-12,United States,Wausau,Wisconsin,54401,Central
CA-2014-120278,2014-11-07,MS-17365,Maribeth Schnelling,Consumer,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,2014-11-12,United States,Wausau,Wisconsin,54401,Central
CA-2014-120278,2014-11-07,MS-17365,Maribeth Schnelling,Consumer,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,2014-11-12,United States,Wausau,Wisconsin,54401,Central
CA-2014-120278,2014-11-07,MS-17365,Maribeth Schnelling,Consumer,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",2014-11-12,United States,Wausau,Wisconsin,54401,Central
CA-2014-130274,2014-05-03,JS-15940,Joni Sundaresam,Home Office,OFF-LA-10002195,Office Supplies,Labels,Avery 481,2014-05-05,United States,Appleton,Wisconsin,54915,Central
CA-2016-125220,2016-10-14,BE-11410,Bobby Elias,Consumer,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,2016-10-19,United States,Appleton,Wisconsin,54915,Central
CA-2016-114489,2016-12-05,JE-16165,Justin Ellison,Corporate,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,2016-12-09,United States,Franklin,Wisconsin,53132,Central
CA-2016-114489,2016-12-05,JE-16165,Justin Ellison,Corporate,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,2016-12-09,United States,Franklin,Wisconsin,53132,Central
CA-2016-114489,2016-12-05,JE-16165,Justin Ellison,Corporate,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",2016-12-09,United States,Franklin,Wisconsin,53132,Central
CA-2016-114489,2016-12-05,JE-16165,Justin Ellison,Corporate,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,2016-12-09,United States,Franklin,Wisconsin,53132,Central
CA-2017-154466,2017-01-01,DP-13390,Dennis Pardue,Home Office,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,2017-01-02,United States,Franklin,Wisconsin,53132,Central
US-2016-163538,2016-08-26,SS-20515,Shirley Schmidt,Home Office,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,2016-08-30,United States,Franklin,Wisconsin,53132,Central
US-2016-100461,2016-01-08,JO-15145,Jack O'Briant,Corporate,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",2016-01-12,United States,Franklin,Wisconsin,53132,Central
US-2016-100461,2016-01-08,JO-15145,Jack O'Briant,Corporate,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,2016-01-12,United States,Franklin,Wisconsin,53132,Central
CA-2014-161032,2014-11-18,MK-17905,Michael Kennedy,Corporate,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,2014-11-23,United States,Franklin,Wisconsin,53132,Central
CA-2015-154326,2015-02-15,RP-19855,Roy Phan,Corporate,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,2015-02-19,United States,Kenosha,Wisconsin,53142,Central
CA-2015-154326,2015-02-15,RP-19855,Roy Phan,Corporate,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),2015-02-19,United States,Kenosha,Wisconsin,53142,Central
CA-2015-154326,2015-02-15,RP-19855,Roy Phan,Corporate,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,2015-02-19,United States,Kenosha,Wisconsin,53142,Central
CA-2015-105627,2015-03-08,DK-12895,Dana Kaydos,Consumer,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",2015-03-12,United States,Kenosha,Wisconsin,53142,Central
CA-2015-105627,2015-03-08,DK-12895,Dana Kaydos,Consumer,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,2015-03-12,United States,Kenosha,Wisconsin,53142,Central
CA-2015-105627,2015-03-08,DK-12895,Dana Kaydos,Consumer,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,2015-03-12,United States,Kenosha,Wisconsin,53142,Central
CA-2015-105627,2015-03-08,DK-12895,Dana Kaydos,Consumer,OFF-AR-10002704,Office Supplies,Art,Boston 1900 Electric Pencil Sharpener,2015-03-12,United States,Kenosha,Wisconsin,53142,Central
CA-2015-105627,2015-03-08,DK-12895,Dana Kaydos,Consumer,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,2015-03-12,United States,Kenosha,Wisconsin,53142,Central
CA-2017-118346,2017-07-23,PO-19180,Philisse Overcash,Home Office,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,2017-07-24,United States,Kenosha,Wisconsin,53142,Central
CA-2014-148761,2014-05-17,PA-19060,Pete Armstrong,Home Office,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,2014-05-21,United States,Eau Claire,Wisconsin,54703,Central
CA-2015-151589,2015-12-27,RE-19450,Richard Eichhorn,Consumer,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,2015-12-30,United States,Eau Claire,Wisconsin,54703,Central
CA-2015-151589,2015-12-27,RE-19450,Richard Eichhorn,Consumer,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,2015-12-30,United States,Eau Claire,Wisconsin,54703,Central
CA-2016-160108,2016-12-08,AG-10900,Arthur Gainer,Consumer,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",2016-12-12,United States,Eau Claire,Wisconsin,54703,Central
CA-2016-160108,2016-12-08,AG-10900,Arthur Gainer,Consumer,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,2016-12-12,United States,Eau Claire,Wisconsin,54703,Central
CA-2017-155362,2017-12-17,DP-13105,Dave Poirier,Corporate,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,2017-12-21,United States,Eau Claire,Wisconsin,54703,Central
CA-2016-163986,2016-09-03,JJ-15445,Jennifer Jackson,Consumer,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,2016-09-10,United States,Waukesha,Wisconsin,53186,Central
CA-2014-105893,2014-11-11,PK-19075,Pete Kriz,Consumer,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",2014-11-18,United States,Madison,Wisconsin,53711,Central
CA-2014-120474,2014-12-01,RP-19390,Resi Pölking,Consumer,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,2014-12-03,United States,Madison,Wisconsin,53711,Central
